231000.010972	-112.585 -36.8993
232000.011019	-106.634 -31.3987
233000.011067	-107.79 -40.1464
234000.011114	-108.063 -36.2483
235000.011162	-112.907 -31.0999
236000.011209	-90.9426 -32.6289
237000.011257	-98.5368 -31.5414
238000.011304	-110.56 -32.551
239000.011352	-118.993 -32.9073
240000.011399	-104.161 -23.4427
241000.011447	-112.09 -26.4821
242000.011494	-112.194 -26.5089
243000.011542	-124.15 -19.0877
244000.011589	-105.986 -24.1392
245000.011637	-112.882 -25.9179
246000.011684	-116.025 -22.6395
247000.011732	-102.312 -35.7153
248000.011779	-95.999 -42.4002
249000.011827	-111.469 -26.3502
250000.011874	-109.531 -32.2093
251000.011922	-115.915 -29.5937
252000.011969	-107.335 -31.0488
253000.012017	-106.341 -28.3977
254000.012064	-104.672 -30.2764
255000.012112	-109.108 -25.9362
256000.012159	-125.93 -31.6329
257000.012207	-112.018 -29.6976
258000.012254	-105.556 -35.6188
259000.012302	-99.0573 -23.5657
260000.012349	-100.51 -41.2849
261000.012397	-120.648 -38.658
262000.012444	-121.474 -33.6451
263000.012492	-112.2 -30.1546
264000.012539	-94.5749 -40.7696
265000.012587	-111.205 -35.6469
266000.012634	-109.225 -26.2779
267000.012682	-109.435 -30.5423
268000.012729	-115.643 -33.2105
269000.012777	-111.254 -32.8337
270000.012824	-112.811 -29.1218
271000.012872	-116.825 -32.7863
272000.012919	-105.702 -36.3133
273000.012967	-110.711 -38.6213
274000.013014	-117.678 -42.5241
275000.013062	-121.024 -30.6733
276000.013109	-123.513 -23.073
277000.013157	-120.787 -34.1208
278000.013204	-93.1341 -30.5907
279000.013252	-95.0967 -43.5814
280000.013299	-104.925 -22.9896
281000.013347	-115.851 -33.283
282000.013394	-116.192 -24.9077
283000.013442	-109.549 -33.1687
284000.013489	-107.881 -38.0951
285000.013537	-112.161 -36.4368
286000.013584	-107.488 -31.3448
287000.013632	-118.322 -28.3695
288000.013679	-118.48 -23.5698
289000.013727	-115.811 -37.0737
290000.013774	-119.141 -29.135
291000.013822	-125.678 -40.0944
292000.013869	-104.15 -40.224
293000.013917	-88.4283 -38.1612
294000.013964	-110.577 -46.4364
295000.014012	-102.419 -34.0463
296000.014059	-113.752 -28.9142
297000.014107	-108.887 -30.8563
298000.014154	-101.512 -45.647
299000.014202	-97.1203 -39.6597
300000.014249	-119.992 -26.4625
301000.014297	-122.972 -26.8699
302000.014344	-109.594 -35.1818
303000.014392	-105.021 -31.8859
304000.014439	-121.395 -20.1849
305000.014487	-118.725 -30.5887
306000.014534	-130.285 -37.6622
307000.014582	-107.543 -31.8874
308000.014629	-118.576 -20.6774
309000.014677	-106.056 -25.6775
310000.014724	-109.512 -54.0745
311000.014772	-123.452 -28.7861
312000.014819	-111.516 -28.5164
313000.014867	-92.9957 -27.6799
314000.014914	-119.411 -19.7284
315000.014962	-113.055 -40.3291
316000.015009	-116.983 -26.6184
317000.015057	-120.606 -30.8248
318000.015104	-122.526 -22.2997
319000.015152	-123.148 -37.8161
320000.015199	-113.871 -33.0423
321000.015247	-122.306 -25.7512
322000.015294	-113.803 -36.8649
323000.015342	-125.246 -31.3588
324000.015389	-122.078 -40.7421
325000.015437	-116.422 -24.7757
326000.015484	-112.469 -24.7482
327000.015532	-111.115 -27.0403
328000.015579	-101.605 -34.1595
329000.015627	-116.414 -31.2288
330000.015674	-108.256 -34.0636
331000.015722	-116.492 -36.2003
332000.015769	-117.877 -30.2373
333000.015817	-94.9762 -37.9969
334000.015864	-103.263 -35.476
335000.015912	-110.094 -35.9061
336000.015959	-100.601 -36.6067
337000.016007	-121.985 -36.9208
338000.016054	-105.393 -34.332
339000.016102	-104.129 -33.2734
340000.016149	-98.9059 -36.1804
