0.000000	-113.928 -3.48958
1000.000047	-108.754 -7.33215
2000.000095	-117.346 -2.31691
3000.000142	-118.025 7.6078
4000.000190	-122.052 0.784695
5000.000237	-105.588 -3.65093
6000.000285	-110.953 5.58297
7000.000332	-128.839 12.7086
8000.000380	-118.853 1.93219
9000.000427	-109.926 8.14281
10000.000475	-124.284 -0.664347
11000.000522	-114.209 2.58671
12000.000570	-119 -5.66234
13000.000617	-118.08 -5.44458
14000.000665	-108.093 -7.00498
15000.000712	-102.32 -6.24465
16000.000760	-111.562 -4.57638
17000.000807	-119.951 -8.21438
18000.000855	-117.368 3.36573
19000.000902	-119.501 -13.0224
20000.000950	-121.091 8.68544
21000.000997	-115.785 -8.20444
22000.001045	-99.1318 -13.9917
23000.001092	-116.604 -7.73898
24000.001140	-118.484 -3.45596
25000.001187	-116.867 3.12338
26000.001235	-104.119 -7.07487
27000.001282	-118.126 0.206456
28000.001330	-117.017 -8.11885
29000.001377	-120.616 -25.0252
30000.001425	-115.259 -5.25883
31000.001472	-118.998 -8.10265
32000.001520	-109.008 -2.38883
33000.001567	-98.3574 -7.57437
34000.001615	-110.73 -11.8795
35000.001662	-129.41 13.7755
36000.001710	-118.484 3.05964
37000.001757	-119.935 -15.0927
38000.001805	-105.04 -5.31648
39000.001852	-112.688 -4.66942
40000.001900	-116.635 -1.55277
41000.001947	-97.5714 -11.8734
42000.001995	-113.127 14.2087
43000.002042	-125.656 -0.388569
44000.002090	-115.074 -7.45271
45000.002137	-113.245 2.9737
46000.002185	-117.405 9.81271
47000.002232	-133.795 7.30141
48000.002280	-121.206 -8.16368
49000.002327	-110.957 -7.75513
50000.002375	-112.425 -2.18132
51000.002422	-112.245 -7.97319
52000.002470	-107.86 -2.16571
53000.002517	-117.074 -6.09502
54000.002565	-95.2199 -5.72258
55000.002612	-104.144 -5.13186
56000.002660	-115.856 -3.07639
57000.002707	-112.325 5.1085
58000.002755	-112.291 -2.73192
59000.002802	-120.66 -14.7365
60000.002850	-121.243 9.07954
61000.002897	-115.35 -9.17341
62000.002945	-108.593 -9.38913
63000.002992	-113.732 1.18301
64000.003040	-115.489 -7.69352
65000.003087	-112.316 -0.066618
66000.003135	-118.14 1.95681
67000.003182	-118.539 -8.98946
68000.003230	-118.422 8.05176
69000.003277	-113.27 -12.7727
70000.003325	-117.326 -3.48643
71000.003372	-129.649 11.6828
72000.003420	-111.756 3.36701
73000.003467	-108.232 -3.55589
74000.003515	-126.22 2.45197
75000.003562	-123.088 4.02591
76000.003610	-111.426 5.00759
77000.003657	-129.329 -4.22057
78000.003705	-119.333 -8.68826
79000.003752	-109.51 3.99776
80000.003800	-122.268 -8.37925
81000.003847	-106.298 -13.8655
82000.003895	-125.643 -8.34108
83000.003942	-123.154 -9.88835
84000.003990	-128.319 -2.48861
85000.004037	-122.866 1.95115
86000.004085	-119.649 0.672705
87000.004132	-128.385 -1.8678
88000.004180	-106.609 -14.6414
89000.004227	-125.419 13.9687
90000.004275	-123.466 -1.95054
91000.004322	-117.535 -0.35942
92000.004370	-125.147 3.2649
93000.004417	-123.022 4.24635
94000.004465	-112.486 -1.79635
95000.004512	-121.919 -6.90361
96000.004560	-114.633 3.91605
97000.004607	-118.361 -1.29735
98000.004655	-109.479 1.97639
99000.004702	-116.009 2.05917
100000.004750	-117.599 -7.39159
101000.004797	-115.639 2.10661
102000.004845	-113.43 3.88196
103000.004892	-120.158 -3.73189
104000.004940	-118.174 3.85787
105000.004987	-122.384 3.39688
106000.005035	-135.041 0.182273
107000.005082	-132.536 -10.0334
108000.005130	-106.075 -0.350902
109000.005177	-113.279 3.59416
110000.005225	-123.027 -0.18435
111000.005272	-119.389 1.99331
112000.005320	-111.342 2.28687
113000.005367	-125.317 4.49926
114000.005415	-117.43 5.04746
115000.005462	-137.517 0.605172
116000.005510	-121.897 -6.2584
117000.005557	-125.533 0.259995
118000.005605	-119.676 -0.697442
119000.005652	-114.116 2.26826
120000.005700	-122.577 0.500869
