460000.021849	-65.1254 119.715
461000.021896	-65.0242 117.568
462000.021944	-75.506 116.762
463000.021991	-64.8821 108.117
464000.022039	-65.4625 116.625
465000.022086	-72.3671 131.147
466000.022134	-69.6321 120.532
467000.022181	-55.4957 120.367
468000.022229	-90.5665 120.663
469000.022276	-85.0055 104.717
470000.022324	-61.516 113.429
471000.022371	-73.3592 112.526
472000.022419	-60.9913 103.2
473000.022466	-72.3055 115.896
474000.022514	-65.388 121.264
475000.022561	-57.7899 113.422
476000.022609	-70.8058 112.229
477000.022656	-73.0088 117.52
478000.022704	-77.8664 123.34
479000.022751	-74.2738 121.723
480000.022799	-72.163 126.471
481000.022846	-64.7196 122.979
482000.022894	-74.5507 119.968
483000.022941	-79.6989 119.063
484000.022989	-61.8844 118.52
485000.023036	-79.1639 115.648
486000.023084	-70.1376 102.761
487000.023131	-74.808 128.26
488000.023179	-81.614 128.62
489000.023226	-71.8523 120.696
490000.023274	-67.4607 112.932
491000.023321	-57.59 107.976
492000.023369	-68.2788 123.743
493000.023416	-67.3638 106.158
494000.023464	-70.1089 111.467
495000.023511	-66.2135 111.606
496000.023559	-68.8917 113.662
497000.023606	-73.5152 123.455
498000.023654	-69.6454 135.565
499000.023701	-69.8254 107.293
500000.023749	-67.906 123.772
501000.023796	-72.307 128.331
502000.023844	-77.6004 121.089
503000.023891	-66.8705 118.043
504000.023939	-78.2302 122.889
505000.023986	-63.7292 118.529
506000.024034	-58.4226 119.926
507000.024081	-60.603 113.14
508000.024129	-69.9614 120.164
509000.024176	-70.1825 123.815
510000.024224	-66.7348 111.789
511000.024271	-76.2038 125.787
512000.024319	-63.774 130.551
513000.024366	-67.4461 105.302
514000.024414	-64.8661 113.18
515000.024461	-62.338 112.487
516000.024509	-72.092 124.829
517000.024556	-65.4323 117.554
518000.024604	-73.4718 121.595
519000.024651	-65.9002 120.781
520000.024699	-57.7715 102.179
521000.024746	-67.7253 108.031
522000.024794	-79.5517 113.671
523000.024841	-69.0365 124.397
524000.024889	-60.1798 114.744
525000.024936	-67.9313 115.831
526000.024984	-77.841 120.406
527000.025031	-64.0428 121.276
528000.025079	-58.1512 104.898
529000.025126	-66.2966 112.813
530000.025174	-76.7654 123.642
531000.025221	-76.5923 103.014
532000.025269	-66.6355 109.221
533000.025316	-71.424 129.222
534000.025364	-74.6333 112.54
535000.025411	-72.6123 122.362
536000.025459	-71.7531 124.916
537000.025506	-74.5727 145.783
538000.025554	-72.1863 100.796
539000.025601	-70.1616 126.728
540000.025649	-72.0995 126.859
541000.025696	-70.1641 123.71
542000.025744	-65.9064 96.4847
543000.025791	-76.1499 114.303
544000.025839	-64.6462 105.961
545000.025886	-57.0767 107.242
546000.025934	-75.7541 128.23
547000.025981	-59.6883 106.03
548000.026029	-78.4664 112.272
549000.026076	-68.5532 106.049
550000.026124	-82.7225 116.883
551000.026171	-73.5556 129.949
552000.026219	-74.9939 132.131
553000.026266	-73.6092 123.74
554000.026314	-69.9329 108.816
555000.026361	-67.1365 129.576
556000.026409	-64.21 123.724
557000.026456	-67.5603 115.567
558000.026504	-63.1992 123.087
559000.026551	-83.2867 111.273
560000.026599	-79.5187 107.176
561000.026646	-66.7348 109.234
562000.026694	-65.184 127.293
563000.026741	-76.4876 120.033
564000.026789	-60.1383 119.94
565000.026836	-73.3543 113.559
566000.026884	-53.9483 116.611
567000.026931	-67.4041 112.554
568000.026979	-71.08 117.268
569000.027026	-69.2629 122.065
570000.027074	-79.953 116.749
571000.027121	-58.6894 105.278
572000.027169	-75.4536 113.429
573000.027216	-51.1117 113.397
574000.027264	-67.3851 94.8479
575000.027311	-57.0051 101.411
576000.027359	-68.6921 114.89
577000.027406	-58.1477 131.027
578000.027454	-69.389 125.689
579000.027501	-61.1554 113.161
580000.027549	-75.0854 124.465
